Dataset,Type,,Name,Type,SN,SP,ACC,MCC,AUPR,AUC,Dataset,ACC_Rank,MCC_Rank,AUPR_Rank,AUC_Rank
AFP,Weight,365,ProtTrans_Prot_bert,Weight,0.7674418604651163,0.9255813953488372,0.8465116279069768,0.7018548533670785,0.9543999196378524,0.9508491076257436,AFP,24.0,24.0,24.0,24.0
AFP,Weight,366,ProtTrans_Prot_t5_xl_bfd,Weight,0.9069767441860463,0.9627906976744186,0.9348837209302324,0.8711253639704274,0.9809570792037454,0.9773499188750676,AFP,8.5,7.5,18.0,18.0
AFP,Weight,367,ProtTrans_Prot_t5_xl_uniref50,Weight,0.8651162790697674,0.9767441860465116,0.9209302325581395,0.8471551215919262,0.9823016202062126,0.9786046511627906,AFP,19.0,19.0,16.0,16.0
AFP,Weight,452,ProtTrans_Prot_xlnet,Weight,0.9069767441860463,0.9627906976744186,0.9348837209302324,0.8711253639704274,0.9837676482528216,0.9819145484045432,AFP,8.5,7.5,12.0,10.0
AMP,CLS,225,esm2_t48_15B_UR50D,CLS,0.891965678627145,0.8672393596251464,0.879609756097561,0.7594455256292483,0.921616135344918,0.9113986133049384,AMP,15.0,16.0,20.0,20.0
AMP,CLS,227,esm2_t36_3B_UR50D,CLS,0.875195007800312,0.8711440843420539,0.8731707317073171,0.7463464801680377,0.9489678080830776,0.9426065621305056,AMP,17.0,17.0,16.0,16.0
AMP,CLS,229,esm2_t33_650M_UR50D,CLS,0.8732449297971919,0.8988676298320968,0.8860487804878049,0.7723571356197327,0.9587720555190284,0.9514239452826844,AMP,12.0,12.0,13.0,13.0
AMP,CLS,231,esm2_t30_150M_UR50D,CLS,0.8631045241809673,0.9160484185864896,0.8895609756097561,0.7802283031788995,0.9621912415302836,0.9532675723272588,AMP,6.0,6.0,8.0,11.0
AMP,CLS,233,esm2_t12_35M_UR50D,CLS,0.8517940717628705,0.9144865286997268,0.8831219512195122,0.7677691979278568,0.958750313264217,0.9494271141404031,AMP,13.0,13.0,14.0,14.0
AMP,CLS,235,esm2_t6_8M_UR50D,CLS,0.8498439937597504,0.9090199140960562,0.8794146341463415,0.760175991053036,0.9565535791655,0.9470489479477656,AMP,16.0,15.0,15.0,15.0
AMP,CLS,237,esm1v_t33_650M_UR90S_1,CLS,0.8677847113884556,0.9090199140960562,0.888390243902439,0.777451230827804,0.9627484173617749,0.9547662617164584,AMP,9.5,9.0,6.0,7.0
AMP,CLS,239,esm1v_t33_650M_UR90S_2,CLS,0.8736349453978159,0.9031628270206952,0.888390243902439,0.7771261414101701,0.961555733224716,0.9535386491601796,AMP,9.5,10.0,10.0,9.0
AMP,CLS,241,esm1v_t33_650M_UR90S_3,CLS,0.8771450858034321,0.901600937133932,0.8893658536585366,0.7789702652686107,0.9628409849832468,0.9548920535501624,AMP,7.0,7.0,5.0,5.0
AMP,CLS,243,esm1v_t33_650M_UR90S_4,CLS,0.8767550702028081,0.9125341663412728,0.8946341463414634,0.7897818007063604,0.9607447114574684,0.9530689857035906,AMP,2.0,2.0,12.0,12.0
AMP,CLS,245,esm1v_t33_650M_UR90S_5,CLS,0.874804992199688,0.9031628270206952,0.8889756097560976,0.7782707047361318,0.9618730593525822,0.9533447835375344,AMP,8.0,8.0,9.0,10.0
AMP,CLS,247,esm1b_t33_650M_UR50S,CLS,0.8814352574102964,0.906286606794221,0.8938536585365854,0.7879561353609782,0.9643282099437428,0.9567256294312684,AMP,3.0,3.0,3.0,3.0
AMP,CLS,249,esm1_t34_670M_UR50S,CLS,0.8783151326053042,0.9023818820773136,0.8903414634146342,0.7809145601921043,0.9609946262366033,0.953797847345366,AMP,5.0,5.0,11.0,8.0
AMP,CLS,251,esm1_t34_670M_UR50D,CLS,0.8767550702028081,0.8984771573604061,0.887609756097561,0.7754074885997677,0.9636839483879904,0.955027896547334,AMP,11.0,11.0,4.0,4.0
AMP,CLS,253,esm1_t34_670M_UR100,CLS,0.8720748829953198,0.8934010152284264,0.8827317073170732,0.7656426543720709,0.9625378185972684,0.9548326603114884,AMP,14.0,14.0,7.0,6.0
AMP,CLS,255,esm1_t12_85M_UR50S,CLS,0.875585023400936,0.9098008590394376,0.8926829268292683,0.7858335940190164,0.9646570762622572,0.9571593523639425,AMP,4.0,4.0,2.0,2.0
AMP,CLS,257,esm1_t6_43M_UR50S,CLS,0.8697347893915757,0.924638812963686,0.8971707317073171,0.7955531946274318,0.9663390811191924,0.9574978938243824,AMP,1.0,1.0,1.0,1.0
AMP,CLS,259,Tape_bert-base,CLS,0.843603744149766,0.886372510737993,0.8649756097560976,0.7306313614083764,0.945912677384428,0.9317190961750144,AMP,19.0,19.0,17.0,19.0
AMP,CLS,261,ProtTrans_Prot_albert,CLS,0.8537441497659907,0.829363529871144,0.8415609756097561,0.6833173980584848,0.9199541944531274,0.9096006733670362,AMP,21.0,21.0,21.0,21.0
AMP,CLS,263,ProtTrans_Prot_bert_bfd,CLS,0.8475039001560063,0.8898867629832097,0.8686829268292683,0.7380402631022336,0.9435635853756243,0.9352199468689408,AMP,18.0,18.0,19.0,18.0
AMP,CLS,265,ProtTrans_Prot_bert,CLS,0.8416536661466458,0.8844201483795392,0.8630243902439024,0.7267254188587381,0.945172889080628,0.9352295411613418,AMP,20.0,20.0,18.0,17.0
AMP,Mean,226,esm2_t48_15B_UR50D,Mean,0.890795631825273,0.8805154236626318,0.8856585365853659,0.7713553429415422,0.9363358553227984,0.9287466168697508,AMP,13.5,14.0,23.0,23.0
AMP,Mean,228,esm2_t36_3B_UR50D,Mean,0.8849453978159126,0.855525185474424,0.8702439024390244,0.7408006459416093,0.951771568137592,0.9443037619981955,AMP,23.0,23.0,20.0,19.0
AMP,Mean,230,esm2_t33_650M_UR50D,Mean,0.8806552262090483,0.9004295197188599,0.8905365853658537,0.7812303834987773,0.9612576025029564,0.9532159458967192,AMP,7.0,8.0,11.0,8.0
AMP,Mean,232,esm2_t30_150M_UR50D,Mean,0.8607644305772231,0.9191721983600156,0.8899512195121951,0.781249450720654,0.9625257878195744,0.9534387466869232,AMP,10.0,7.0,5.0,7.0
AMP,Mean,234,esm2_t12_35M_UR50D,Mean,0.8498439937597504,0.92151503319016,0.8856585365853659,0.7733226188791581,0.958987659818138,0.9490632924809378,AMP,13.5,13.0,16.0,16.0
AMP,Mean,236,esm2_t6_8M_UR50D,Mean,0.8463338533541341,0.909410386567747,0.8778536585365854,0.7572308921845855,0.9566268479383848,0.9454230961116616,AMP,19.0,18.0,18.0,18.0
AMP,Mean,238,esm1v_t33_650M_UR90S_1,Mean,0.874414976599064,0.915267473643108,0.8948292682926829,0.7903272368672635,0.962374863249748,0.953845666517016,AMP,2.0,2.0,6.0,5.0
AMP,Mean,240,esm1v_t33_650M_UR90S_2,Mean,0.8662246489859594,0.9117532213978916,0.8889756097560976,0.7787692094362664,0.9615645601840106,0.95282988984534,AMP,11.0,11.0,9.0,9.0
AMP,Mean,242,esm1v_t33_650M_UR90S_3,Mean,0.8724648985959438,0.9082389691526748,0.8903414634146342,0.7811910741221523,0.9635940458594136,0.9548506305734462,AMP,8.5,9.0,3.0,2.0
AMP,Mean,244,esm1v_t33_650M_UR90S_4,Mean,0.87402496099844,0.915267473643108,0.8946341463414634,0.7899494347274334,0.9642375222848304,0.954709305123474,AMP,3.0,3.0,2.0,3.0
AMP,Mean,246,esm1v_t33_650M_UR90S_5,Mean,0.8794851794071763,0.909410386567747,0.8944390243902439,0.789238071137439,0.9634890627478476,0.9542670539308882,AMP,4.0,4.0,4.0,4.0
AMP,Mean,248,esm1b_t33_650M_UR50S,Mean,0.8802652106084243,0.9004295197188599,0.8903414634146342,0.7808462431852918,0.962240837896884,0.95368210667513,AMP,8.5,10.0,7.0,6.0
AMP,Mean,250,esm1_t34_670M_UR50S,Mean,0.8829953198127926,0.9117532213978916,0.8973658536585366,0.7950666846184735,0.9642756235686653,0.9559392020350864,AMP,1.0,1.0,1.0,1.0
AMP,Mean,252,esm1_t34_670M_UR50D,Mean,0.8627145085803433,0.9070675517376025,0.8848780487804878,0.7705248506916171,0.9605242850216912,0.9508956500391996,AMP,16.0,16.0,13.0,15.0
AMP,Mean,254,esm1_t34_670M_UR100,Mean,0.874804992199688,0.8996485747754783,0.887219512195122,0.7746838920949898,0.9607952116654732,0.9509000664595112,AMP,12.0,12.0,12.0,14.0
AMP,Mean,256,esm1_t12_85M_UR50S,Mean,0.8654446177847114,0.9164388910581804,0.8909268292682927,0.7828837355834084,0.9618956262620016,0.9517661417116584,AMP,6.0,6.0,8.0,10.0
AMP,Mean,258,esm1_t6_43M_UR50S,Mean,0.8685647425897036,0.914096056228036,0.8913170731707317,0.7834569012243461,0.960169691731824,0.9515115122371391,AMP,5.0,5.0,14.0,12.0
AMP,Mean,260,Tape_bert-base,Mean,0.8564742589703588,0.8926200702850449,0.8745365853658537,0.7495722102973004,0.9497180100925038,0.9354147262337194,AMP,20.0,20.0,21.0,21.0
AMP,Mean,262,ProtTrans_Prot_albert,Mean,0.859984399375975,0.8336587270597423,0.8468292682926829,0.693890973657119,0.8959867730058455,0.8785140999548611,AMP,24.0,24.0,24.0,24.0
AMP,Mean,264,ProtTrans_Prot_bert_bfd,Mean,0.8611544461778471,0.8949629051151894,0.8780487804878049,0.7565384586609796,0.9570749583184298,0.9475894264196962,AMP,18.0,19.0,17.0,17.0
AMP,Mean,266,ProtTrans_Prot_bert,Mean,0.8541341653666147,0.8910581803982819,0.8725853658536585,0.7456887734894021,0.9524258703807342,0.9418004131332768,AMP,21.0,21.0,19.0,20.0
AMP,Mean,267,ProtTrans_Prot_t5_xl_bfd,Mean,0.8642745709828393,0.9012104646622412,0.8827317073170732,0.7659949818308514,0.959961321976904,0.9515750173154134,AMP,17.0,17.0,15.0,11.0
AMP,Mean,268,ProtTrans_Prot_t5_xl_uniref50,Mean,0.8716848673946958,0.8988676298320968,0.8852682926829268,0.7708278251124204,0.9613811294026756,0.9511189077004704,AMP,15.0,15.0,10.0,13.0
AMP,Mean,269,ProtTrans_Prot_xlnet,Mean,0.8533541341653667,0.8883248730964467,0.8708292682926829,0.7421216045684279,0.9463210771160484,0.9330977807640224,AMP,22.0,22.0,22.0,22.0
AMP,Weight,115,esm2_t48_15B_UR50D,Weight,0.8790951638065523,0.9422100741897697,0.9106341463414634,0.8229208577072501,0.9711388656172268,0.9628551639527512,AMP,1.0,1.0,1.0,1.0
AMP,Weight,116,esm2_t36_3B_UR50D,Weight,0.8342433697347894,0.941429129246388,0.8878048780487805,0.7801285720199739,0.9602672439951512,0.949664687095098,AMP,6.0,6.0,5.0,5.0
AMP,Weight,117,esm2_t33_650M_UR50D,Weight,0.8237129485179407,0.938305349472862,0.8809756097560976,0.7670315266332935,0.9570407196573728,0.9446701725937058,AMP,15.0,15.0,9.0,10.0
AMP,Weight,118,esm2_t30_150M_UR50D,Weight,0.8213728549141965,0.9312768449824288,0.8762926829268293,0.7571997162967548,0.9513692594611712,0.9362319162817272,AMP,17.0,17.0,19.0,19.0
AMP,Weight,119,esm2_t12_35M_UR50D,Weight,0.8108424336973479,0.935572042171027,0.8731707317073171,0.7522475772636447,0.9462533044088056,0.929590533875162,AMP,20.0,20.0,20.0,20.0
AMP,Weight,120,esm2_t6_8M_UR50D,Weight,0.7964118564742589,0.934010152284264,0.8651707317073171,0.7373921421701776,0.9427960911179608,0.9254532617852936,AMP,23.0,23.0,22.0,23.0
AMP,Weight,121,esm1v_t33_650M_UR90S_1,Weight,0.8326833073322933,0.932448262397501,0.8825365853658537,0.7689331694799232,0.9569324964833356,0.9446902749206414,AMP,12.5,13.0,11.0,9.0
AMP,Weight,122,esm1v_t33_650M_UR90S_2,Weight,0.8241029641185648,0.9426005466614604,0.8833170731707317,0.7721020736558867,0.9551720222899162,0.9420489509935728,AMP,9.0,9.0,16.0,16.0
AMP,Weight,123,esm1v_t33_650M_UR90S_3,Weight,0.8350234009360374,0.93713393205779,0.8860487804878049,0.7761783077586021,0.9589112058393192,0.9468336093849846,AMP,7.0,7.0,6.0,6.0
AMP,Weight,124,esm1v_t33_650M_UR90S_4,Weight,0.8322932917316692,0.934010152284264,0.8831219512195122,0.7702631181138797,0.957499166095154,0.9447080928922436,AMP,10.5,12.0,7.0,8.0
AMP,Weight,125,esm1v_t33_650M_UR90S_5,Weight,0.8233229329173167,0.9418196017180788,0.8825365853658537,0.770530106263994,0.9568228444237072,0.9438231336360052,AMP,12.5,10.0,12.0,14.0
AMP,Weight,126,esm1b_t33_650M_UR50S,Weight,0.8205928237129485,0.9367434595860992,0.8786341463414634,0.7624573111455677,0.9551357490479764,0.9412550613699676,AMP,16.0,16.0,17.0,17.0
AMP,Weight,127,esm1_t34_670M_UR50S,Weight,0.8510140405616224,0.9316673174541196,0.8913170731707317,0.7852102413310881,0.9624038230686968,0.9526864323303896,AMP,4.0,4.0,4.0,4.0
AMP,Weight,128,esm1_t34_670M_UR50D,Weight,0.8533541341653667,0.9347910972276454,0.8940487804878049,0.7907418266862334,0.9639522560276148,0.9555063928445464,AMP,3.0,3.0,3.0,2.0
AMP,Weight,129,esm1_t34_670M_UR100,Weight,0.8576443057722309,0.9316673174541196,0.8946341463414634,0.7914557622045391,0.9640022661838116,0.9543438082700972,AMP,2.0,2.0,2.0,3.0
AMP,Weight,130,esm1_t12_85M_UR50S,Weight,0.8451638065522621,0.9347910972276454,0.8899512195121951,0.7830742595479733,0.956450566991295,0.9439120712036602,AMP,5.0,5.0,13.0,13.0
AMP,Weight,131,esm1_t6_43M_UR50S,Weight,0.8326833073322933,0.9363529871144084,0.8844878048780488,0.7731659506194929,0.956966871874495,0.9442201545929856,AMP,8.0,8.0,10.0,11.0
AMP,Weight,132,Tape_bert-base,Weight,0.8299531981279251,0.9222959781335416,0.8760975609756098,0.7554460831129126,0.955311548756492,0.9436796761210547,AMP,18.0,18.0,15.0,15.0
AMP,Weight,133,ProtTrans_Prot_albert,Weight,0.8205928237129485,0.9289340101522844,0.8747317073170732,0.7539285264160169,0.951612644955381,0.9390634508629075,AMP,19.0,19.0,18.0,18.0
AMP,Weight,134,ProtTrans_Prot_bert_bfd,Weight,0.8108424336973479,0.9242483404919952,0.8675121951219512,0.7398271984433914,0.9423681724817295,0.9268847911276856,AMP,22.0,22.0,23.0,22.0
AMP,Weight,135,ProtTrans_Prot_bert,Weight,0.7999219968798752,0.9090199140960562,0.8544390243902439,0.7131662536500898,0.9391101481971408,0.9227945767576896,AMP,24.0,24.0,24.0,24.0
AMP,Weight,136,ProtTrans_Prot_t5_xl_bfd,Weight,0.8334633385335414,0.9304959000390473,0.8819512195121951,0.7675476197285245,0.9557017255910808,0.9439662865702444,AMP,14.0,14.0,14.0,12.0
AMP,Weight,137,ProtTrans_Prot_t5_xl_uniref50,Weight,0.8307332293291732,0.935572042171027,0.8831219512195122,0.770514915411296,0.9574381304129224,0.946353437893861,AMP,10.5,11.0,8.0,7.0
AMP,Weight,442,ProtTrans_Prot_xlnet,Weight,0.8213728549141965,0.915267473643108,0.8682926829268293,0.7398788631862881,0.9432361877743762,0.9275672042110112,AMP,21.0,21.0,21.0,21.0
AVP,CLS,270,esm2_t48_15B_UR50D,CLS,0.8314606741573034,0.826645264847512,0.8290529695024077,0.6581135692726643,0.8923653698144072,0.8747439639913533,AVP,1.0,1.0,3.0,5.0
AVP,CLS,272,esm2_t36_3B_UR50D,CLS,0.7961476725521669,0.8041733547351525,0.8001605136436597,0.6003403620326476,0.8615245145106849,0.838138866201701,AVP,6.0,6.0,9.0,12.0
AVP,CLS,274,esm2_t33_650M_UR50D,CLS,0.7752808988764045,0.7704654895666132,0.7728731942215088,0.5457527159822094,0.8458060269458859,0.8485980176693831,AVP,12.0,12.5,12.0,9.0
AVP,CLS,276,esm2_t30_150M_UR50D,CLS,0.7945425361155698,0.8154093097913323,0.804975922953451,0.6100846825891383,0.884212563483203,0.8778653488917345,AVP,5.0,5.0,4.0,4.0
AVP,CLS,278,esm2_t12_35M_UR50D,CLS,0.7865168539325843,0.8282504012841091,0.8073836276083467,0.6153033222400948,0.8824650296072984,0.8843374238977246,AVP,4.0,4.0,5.0,3.0
AVP,CLS,280,esm2_t6_8M_UR50D,CLS,0.78330658105939,0.8073836276083467,0.7953451043338684,0.5908614959320168,0.8772430118426198,0.8682912124577138,AVP,7.0,7.0,6.0,6.0
AVP,CLS,282,esm1v_t33_650M_UR90S_1,CLS,0.7768860353130016,0.78330658105939,0.7800963081861958,0.5602041632536967,0.864053884564394,0.8533039273025205,AVP,9.0,9.0,8.0,8.0
AVP,CLS,284,esm1v_t33_650M_UR90S_2,CLS,0.797752808988764,0.7415730337078652,0.7696629213483146,0.5401789639276124,0.8447657375522899,0.842128519126373,AVP,16.0,16.0,13.0,11.0
AVP,CLS,286,esm1v_t33_650M_UR90S_3,CLS,0.7768860353130016,0.7720706260032103,0.7744783306581059,0.5489630260762224,0.8527731000401503,0.8275663503628948,AVP,10.0,10.0,10.0,16.0
AVP,CLS,288,esm1v_t33_650M_UR90S_4,CLS,0.7768860353130016,0.7672552166934189,0.7720706260032103,0.5441664890382869,0.850399212080523,0.8462650304409101,AVP,14.0,14.0,11.0,10.0
AVP,CLS,290,esm1v_t33_650M_UR90S_5,CLS,0.8073836276083467,0.7560192616372392,0.7817014446227929,0.5641475754819415,0.8657959957869176,0.8605012766374065,AVP,8.0,8.0,7.0,7.0
AVP,CLS,292,esm1b_t33_650M_UR50S,CLS,0.78330658105939,0.7624398073836276,0.7728731942215088,0.5458652423165974,0.8387507420330178,0.8324590535620889,AVP,12.0,11.0,16.0,13.0
AVP,CLS,294,esm1_t34_670M_UR50S,CLS,0.7624398073836276,0.7415730337078652,0.7520064205457464,0.5041226061394458,0.8273141221654682,0.8080831373074415,AVP,20.0,20.0,20.0,19.0
AVP,CLS,296,esm1_t34_670M_UR50D,CLS,0.7752808988764045,0.7704654895666132,0.7728731942215088,0.5457527159822094,0.8350962589721067,0.795193093018043,AVP,12.0,12.5,18.0,21.0
AVP,CLS,298,esm1_t34_670M_UR100,CLS,0.7817014446227929,0.7608346709470305,0.7712680577849117,0.5426542703029704,0.8357032385036052,0.8001540724862095,AVP,15.0,15.0,17.0,20.0
AVP,CLS,300,esm1_t12_85M_UR50S,CLS,0.8025682182985554,0.8186195826645265,0.8105939004815409,0.6212678397983394,0.8924270784032966,0.8928320223430869,AVP,3.0,3.0,2.0,2.0
AVP,CLS,302,esm1_t6_43M_UR50S,CLS,0.8186195826645265,0.8250401284109149,0.8218298555377207,0.6436729784089753,0.9060669055977584,0.8931489272896381,AVP,2.0,2.0,1.0,1.0
AVP,CLS,304,Tape_bert-base,CLS,0.7495987158908507,0.7640449438202247,0.7568218298555377,0.5136972651484565,0.8431980727294054,0.8291830808829024,AVP,19.0,19.0,14.0,15.0
AVP,CLS,306,ProtTrans_Prot_albert,CLS,0.7688603531300161,0.7560192616372392,0.7624398073836276,0.5249228947724631,0.8401884124437645,0.8107922881310079,AVP,18.0,18.0,15.0,18.0
AVP,CLS,308,ProtTrans_Prot_bert_bfd,CLS,0.7640449438202247,0.7624398073836276,0.7632423756019262,0.5264854294393985,0.8349055031449517,0.8308423230420814,AVP,17.0,17.0,19.0,14.0
AVP,CLS,310,ProtTrans_Prot_bert,CLS,0.7303370786516854,0.7688603531300161,0.7495987158908507,0.4995682597225406,0.8215411527619658,0.8131729399246127,AVP,21.0,21.0,21.0,17.0
AVP,Mean,271,esm2_t48_15B_UR50D,Mean,0.8282504012841091,0.8154093097913323,0.8218298555377207,0.6437127853325925,0.8899714067347095,0.8756289790250149,AVP,1.0,1.0,3.0,5.0
AVP,Mean,273,esm2_t36_3B_UR50D,Mean,0.8057784911717496,0.7945425361155698,0.8001605136436597,0.6003589251458394,0.8603835656971657,0.8340448665263354,AVP,4.5,5.0,10.0,15.0
AVP,Mean,275,esm2_t33_650M_UR50D,Mean,0.8089887640449438,0.7528089887640449,0.7808988764044944,0.5626864207579296,0.844737832388927,0.8469709812974552,AVP,12.0,12.0,16.0,9.0
AVP,Mean,277,esm2_t30_150M_UR50D,Mean,0.7768860353130016,0.8218298555377207,0.7993579454253612,0.5993214956492218,0.8873433970458161,0.8770949864606872,AVP,6.5,6.0,4.0,3.0
AVP,Mean,279,esm2_t12_35M_UR50D,Mean,0.7897271268057785,0.8105939004815409,0.8001605136436597,0.6004517665482572,0.8728273171737839,0.8769867750155232,AVP,4.5,4.0,6.0,4.0
AVP,Mean,281,esm2_t6_8M_UR50D,Mean,0.7752808988764045,0.8298555377207063,0.8025682182985554,0.6060396211465844,0.8903249441759216,0.8790556747885367,AVP,2.0,2.0,2.0,2.0
AVP,Mean,283,esm1v_t33_650M_UR90S_1,Mean,0.7865168539325843,0.7817014446227929,0.7841091492776886,0.5682248866403004,0.850988180630848,0.8277492792344813,AVP,11.0,11.0,12.0,17.0
AVP,Mean,285,esm1v_t33_650M_UR90S_2,Mean,0.7592295345104334,0.7512038523274478,0.7552166934189406,0.5104498265411282,0.8155115665351238,0.7581847787720062,AVP,19.0,19.0,24.0,24.0
AVP,Mean,287,esm1v_t33_650M_UR90S_3,Mean,0.8041733547351525,0.7736757624398074,0.7889245585874799,0.5781180344180404,0.855529278336385,0.8503152302456143,AVP,10.0,10.0,11.0,8.0
AVP,Mean,289,esm1v_t33_650M_UR90S_4,Mean,0.7800963081861958,0.7191011235955056,0.7495987158908507,0.5001286411444101,0.8458830795879347,0.8330374695011193,AVP,23.0,23.0,15.0,16.0
AVP,Mean,291,esm1v_t33_650M_UR90S_5,Mean,0.7704654895666132,0.7463884430176565,0.7584269662921348,0.5170038089405147,0.823127551193784,0.7732261696497814,AVP,18.0,18.0,20.0,21.0
AVP,Mean,293,esm1b_t33_650M_UR50S,Mean,0.7945425361155698,0.7512038523274478,0.7728731942215088,0.546259633315689,0.8326929228841875,0.7877058915978965,AVP,15.0,15.0,18.0,20.0
AVP,Mean,295,esm1_t34_670M_UR50S,Mean,0.7608346709470305,0.7399678972712681,0.7504012841091493,0.5009116341258188,0.8223816636685987,0.7895841331103834,AVP,22.0,22.0,21.0,19.0
AVP,Mean,297,esm1_t34_670M_UR50D,Mean,0.7528089887640449,0.7512038523274478,0.7520064205457464,0.5040134903779607,0.8192326165965403,0.771105740617166,AVP,21.0,21.0,22.0,22.0
AVP,Mean,299,esm1_t34_670M_UR100,Mean,0.7656500802568218,0.7431781701444623,0.7544141252006421,0.5089567748414247,0.8179988926962785,0.7622040610209491,AVP,20.0,20.0,23.0,23.0
AVP,Mean,301,esm1_t12_85M_UR50S,Mean,0.8057784911717496,0.7961476725521669,0.8009630818619583,0.6019540807945651,0.8903811758863598,0.8792695212158844,AVP,3.0,3.0,1.0,1.0
AVP,Mean,303,esm1_t6_43M_UR50S,Mean,0.812199036918138,0.78330658105939,0.797752808988764,0.5957543300071408,0.8842601070951015,0.8738924429764332,AVP,8.0,8.0,5.0,6.0
AVP,Mean,305,Tape_bert-base,Mean,0.7447833065810594,0.7768860353130016,0.7608346709470305,0.5219383621976319,0.862081260672656,0.846404159441835,AVP,17.0,17.0,7.0,10.0
AVP,Mean,307,ProtTrans_Prot_albert,Mean,0.8041733547351525,0.7945425361155698,0.7993579454253612,0.5987436590303274,0.860873485542243,0.83558559138843,AVP,6.5,7.0,9.0,14.0
AVP,Mean,309,ProtTrans_Prot_bert_bfd,Mean,0.7881219903691814,0.7431781701444623,0.7656500802568218,0.5318375738871111,0.8505713399254191,0.8383475597030885,AVP,16.0,16.0,13.0,12.0
AVP,Mean,311,ProtTrans_Prot_bert,Mean,0.7415730337078652,0.7495987158908507,0.7455858747993579,0.4911875689358026,0.8286814212599224,0.819446627281136,AVP,24.0,24.0,19.0,18.0
AVP,Mean,312,ProtTrans_Prot_t5_xl_bfd,Mean,0.7720706260032103,0.7865168539325843,0.7792937399678973,0.5586457758489464,0.833077278154898,0.843394850681088,AVP,13.0,13.0,17.0,11.0
AVP,Mean,313,ProtTrans_Prot_t5_xl_uniref50,Mean,0.7752808988764045,0.8057784911717496,0.790529695024077,0.5813298012759185,0.8619308874331051,0.8560916602469797,AVP,9.0,9.0,8.0,7.0
AVP,Mean,314,ProtTrans_Prot_xlnet,Mean,0.7640449438202247,0.78330658105939,0.7736757624398074,0.5474530897694804,0.8473970489909592,0.8375282444754193,AVP,14.0,14.0,14.0,13.0
AVP,Weight,391,esm2_t48_15B_UR50D,Weight,0.7592295345104334,0.8972712680577849,0.8282504012841091,0.6628466222970713,0.9162679749766162,0.8987192402525963,AVP,1.0,1.0,1.0,1.0
AVP,Weight,392,esm2_t36_3B_UR50D,Weight,0.5987158908507223,0.9261637239165328,0.7624398073836276,0.5555050180356973,0.8715558651742271,0.8527190702060397,AVP,12.0,10.0,8.0,7.0
AVP,Weight,393,esm2_t33_650M_UR50D,Weight,0.5858747993579454,0.9309791332263242,0.7584269662921348,0.5506856769280799,0.8672630422981238,0.847277580392086,AVP,13.0,11.0,12.0,10.0
AVP,Weight,394,esm2_t30_150M_UR50D,Weight,0.5152487961476726,0.9245585874799358,0.7199036918138042,0.4820359129491131,0.8354445650879005,0.817284974840839,AVP,21.0,21.0,21.0,21.0
AVP,Weight,395,esm2_t12_35M_UR50D,Weight,0.4975922953451043,0.9454253611556982,0.7215088282504013,0.4954805283282655,0.8459909171117036,0.8187844762952524,AVP,20.0,20.0,19.0,20.0
AVP,Weight,396,esm2_t6_8M_UR50D,Weight,0.4221508828250401,0.9486356340288924,0.6853932584269663,0.4361247298443659,0.8205781521116379,0.8032355222103991,AVP,24.0,24.0,24.0,24.0
